Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
19-03-2017,14.261,TCP  ,EXT_SERVER,22,10001_123,2288,19,3093,1,.AP.S.,0,suspicious,---,---,---
19-03-2017,14.261,TCP  ,10001_123,2288,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
19-03-2017,0.001,TCP  ,10076_51,38841,EXT_SERVER,5358,1,46,1,....S.,0,suspicious,---,---,---
19-03-2017,0.001,TCP  ,EXT_SERVER,5358,10076_51,38841,1,40,1,.A.R..,0,suspicious,---,---,---
19-03-2017,8.436,TCP  ,10004_35,24339,EXT_SERVER,22,4,255,1,.APRSF,0,suspicious,---,---,---
19-03-2017,8.436,TCP  ,EXT_SERVER,22,10004_35,24339,7,2422,1,.AP.S.,0,suspicious,---,---,---
19-03-2017,12.274,TCP  ,EXT_SERVER,22,10001_123,3697,18,2985,1,.AP.S.,0,suspicious,---,---,---
19-03-2017,12.274,TCP  ,10001_123,3697,EXT_SERVER,22,14,2889,1,.APRS.,0,suspicious,---,---,---
19-03-2017,18.051,TCP  ,10072_182,34897,EXT_SERVER,22,25,2404,1,.AP.SF,0,suspicious,---,---,---
19-03-2017,18.051,TCP  ,EXT_SERVER,22,10072_182,34897,23,3545,1,.AP.SF,0,suspicious,---,---,---
19-03-2017,0.045,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50659,7,556,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.045,TCP  ,OPENSTACK_NET,50659,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50660,7,702,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.056,TCP  ,OPENSTACK_NET,50660,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
19-03-2017,1.439,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50661,7,639,1,.AP.SF,0,normal,---,---,---
19-03-2017,1.439,TCP  ,OPENSTACK_NET,50661,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal,---,---,---
19-03-2017,127.847,TCP  ,10004_35,47313,EXT_SERVER,22,7,381,1,.APRSF,0,suspicious,---,---,---
19-03-2017,127.847,TCP  ,EXT_SERVER,22,10004_35,47313,10,1613,1,.AP.SF,0,suspicious,---,---,---
19-03-2017,12.964,TCP  ,EXT_SERVER,22,10001_123,4327,18,2985,1,.AP.S.,0,suspicious,---,---,---
19-03-2017,12.964,TCP  ,10001_123,4327,EXT_SERVER,22,13,2843,1,.APRS.,0,suspicious,---,---,---
19-03-2017,12.576,TCP  ,EXT_SERVER,22,10001_123,3480,18,2985,1,.AP.S.,0,suspicious,---,---,---
19-03-2017,12.576,TCP  ,10001_123,3480,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
19-03-2017,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63744,7,556,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.05,TCP  ,OPENSTACK_NET,63744,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.074,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63745,7,702,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.074,TCP  ,OPENSTACK_NET,63745,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63746,7,639,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.051,TCP  ,OPENSTACK_NET,63746,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal,---,---,---
19-03-2017,0,TCP  ,10077_237,12455,EXT_SERVER,3306,1,46,1,....S.,0,suspicious,---,---,---
19-03-2017,0,TCP  ,EXT_SERVER,3306,10077_237,12455,1,40,1,.A.R..,0,suspicious,---,---,---
19-03-2017,0,TCP  ,10078_129,46983,EXT_SERVER,23,1,46,1,....S.,0,suspicious,---,---,---
19-03-2017,0,TCP  ,EXT_SERVER,23,10078_129,46983,1,40,1,.A.R..,0,suspicious,---,---,---
19-03-2017,12.353,TCP  ,EXT_SERVER,22,10001_123,1278,18,2985,1,.AP.S.,0,suspicious,---,---,---
19-03-2017,12.353,TCP  ,10001_123,1278,EXT_SERVER,22,15,2871,1,.APRS.,0,suspicious,---,---,---
19-03-2017,6.864,TCP  ,10004_35,51835,EXT_SERVER,22,8,1625,1,.APRSF,0,suspicious,---,---,---
19-03-2017,6.864,TCP  ,EXT_SERVER,22,10004_35,51835,10,4113,1,.AP.SF,0,suspicious,---,---,---
19-03-2017,15.238,TCP  ,EXT_SERVER,22,10001_123,4697,20,3065,1,.AP.S.,0,suspicious,---,---,---
19-03-2017,15.238,TCP  ,10001_123,4697,EXT_SERVER,22,16,2997,1,.APRS.,0,suspicious,---,---,---
19-03-2017,0.001,TCP  ,10079_235,57841,EXT_SERVER,7547,1,46,1,....S.,0,suspicious,---,---,---
19-03-2017,0.001,TCP  ,EXT_SERVER,7547,10079_235,57841,1,40,1,.A.R..,0,suspicious,---,---,---
19-03-2017,9.859,TCP  ,10006_27,13950,EXT_SERVER,22,17,2261,1,.APRSF,0,suspicious,---,---,---
19-03-2017,9.859,TCP  ,EXT_SERVER,22,10006_27,13950,20,3249,1,.AP.SF,0,suspicious,---,---,---
19-03-2017,0.068,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50694,7,561,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.068,TCP  ,OPENSTACK_NET,50694,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.084,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50695,7,1726,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.084,TCP  ,OPENSTACK_NET,50695,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal,---,---,---
19-03-2017,14.819,TCP  ,EXT_SERVER,22,10001_123,3215,18,2985,1,.AP.S.,0,suspicious,---,---,---
19-03-2017,14.819,TCP  ,10001_123,3215,EXT_SERVER,22,14,2953,1,.APRS.,0,suspicious,---,---,---
19-03-2017,9.428,TCP  ,10004_35,31583,EXT_SERVER,22,3,166,1,...RS.,0,suspicious,---,---,---
19-03-2017,9.428,TCP  ,EXT_SERVER,22,10004_35,31583,5,300,1,.A..S.,0,suspicious,---,---,---
19-03-2017,7.958,TCP  ,10006_27,43588,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious,---,---,---
19-03-2017,7.958,TCP  ,EXT_SERVER,22,10006_27,43588,19,3185,1,.AP.SF,0,suspicious,---,---,---
19-03-2017,14.088,TCP  ,EXT_SERVER,22,10001_123,3301,18,2985,1,.AP.S.,0,suspicious,---,---,---
19-03-2017,14.088,TCP  ,10001_123,3301,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
19-03-2017,0.31,TCP  ,EXT_SERVER,22,10001_123,4688,1,48,1,.A..S.,0,suspicious,---,---,---
19-03-2017,0.31,TCP  ,10001_123,4688,EXT_SERVER,22,2,94,1,...RS.,0,suspicious,---,---,---
19-03-2017,6.909,TCP  ,10004_35,34320,EXT_SERVER,22,5,280,1,.APRSF,0,suspicious,---,---,---
19-03-2017,6.909,TCP  ,EXT_SERVER,22,10004_35,34320,6,413,1,.AP.S.,0,suspicious,---,---,---
19-03-2017,0,TCP  ,10080_88,37360,EXT_SERVER,23,1,46,1,....S.,0,suspicious,---,---,---
19-03-2017,0,TCP  ,EXT_SERVER,23,10080_88,37360,1,40,1,.A.R..,0,suspicious,---,---,---
19-03-2017,0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50712,7,556,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.049,TCP  ,OPENSTACK_NET,50712,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50713,7,702,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.073,TCP  ,OPENSTACK_NET,50713,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63781,7,561,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.05,TCP  ,OPENSTACK_NET,63781,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63782,7,1726,1,.AP.SF,0,normal,---,---,---
19-03-2017,0.059,TCP  ,OPENSTACK_NET,63782,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal,---,---,---
19-03-2017,12.801,TCP  ,10006_27,18900,EXT_SERVER,22,20,2447,1,.AP.SF,0,suspicious,---,---,---
19-03-2017,12.801,TCP  ,EXT_SERVER,22,10006_27,18900,21,4217,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,0.025,TCP  ,10081_11,59432,EXT_SERVER,3386,2,92,1,...RS.,0,suspicious,---,---,---
20-03-2017,0.025,TCP  ,EXT_SERVER,3386,10081_11,59432,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,89.961,TCP  ,10004_35,34933,EXT_SERVER,22,6,983,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,89.961,TCP  ,EXT_SERVER,22,10004_35,34933,13,8545,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,86.657,TCP  ,10004_35,21830,EXT_SERVER,22,8,1347,1,.APRSF,0,suspicious,---,---,---
20-03-2017,86.657,TCP  ,EXT_SERVER,22,10004_35,21830,9,4293,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,14.445,TCP  ,EXT_SERVER,22,10001_123,2688,18,2985,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,14.445,TCP  ,10001_123,2688,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,EXT_SERVER,23,10082_175,57242,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,0,TCP  ,10082_175,57242,EXT_SERVER,23,1,46,1,....S.,0,suspicious,---,---,---
20-03-2017,9.336,TCP  ,10006_27,15022,EXT_SERVER,22,17,2311,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,9.336,TCP  ,EXT_SERVER,22,10006_27,15022,21,3425,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63798,7,702,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.072,TCP  ,OPENSTACK_NET,63798,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63797,7,556,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.048,TCP  ,OPENSTACK_NET,63797,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
20-03-2017,14.939,TCP  ,EXT_SERVER,22,10001_123,1158,18,2985,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,14.939,TCP  ,10001_123,1158,EXT_SERVER,22,16,2981,1,.APRS.,0,suspicious,---,---,---
20-03-2017,16.053,TCP  ,EXT_SERVER,22,10001_123,1338,18,2997,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,16.053,TCP  ,10001_123,1338,EXT_SERVER,22,13,3027,1,.APRS.,0,suspicious,---,---,---
20-03-2017,0,UDP  ,10025_123,5080,EXT_SERVER,5060,1,438,1,......,0,suspicious,---,---,---
20-03-2017,0,ICMP ,EXT_SERVER,0,10025_123,3.3,1,466,1,......,0,suspicious,---,---,---
20-03-2017,13.908,TCP  ,EXT_SERVER,22,10001_123,1932,19,3037,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,13.908,TCP  ,10001_123,1932,EXT_SERVER,22,16,3091,1,.APRS.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,10083_50,53,EXT_SERVER,53,1,46,1,....S.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,EXT_SERVER,53,10083_50,53,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,135.084,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50714,3,132,1,.A..SF,0,normal,---,---,---
20-03-2017,135.084,TCP  ,OPENSTACK_NET,50714,EXT_SERVER,8000,4,190,1,.A..SF,0,normal,---,---,---
20-03-2017,14.368,TCP  ,EXT_SERVER,22,10001_123,3378,21,3117,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,14.368,TCP  ,10001_123,3378,EXT_SERVER,22,18,3183,1,.APRS.,0,suspicious,---,---,---
20-03-2017,120.922,TCP  ,10004_35,24557,EXT_SERVER,22,5,277,1,.APRSF,0,suspicious,---,---,---
20-03-2017,120.922,TCP  ,EXT_SERVER,22,10004_35,24557,11,6590,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,0,TCP  ,10084_120,34592,EXT_SERVER,23,1,46,1,....S.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,EXT_SERVER,23,10084_120,34592,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,13.615,TCP  ,EXT_SERVER,22,10001_123,2642,18,2985,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,13.615,TCP  ,10001_123,2642,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
20-03-2017,9.302,TCP  ,10006_27,20166,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,9.302,TCP  ,EXT_SERVER,22,10006_27,20166,19,3185,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50763,7,556,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.052,TCP  ,OPENSTACK_NET,50763,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50764,7,702,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.059,TCP  ,OPENSTACK_NET,50764,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
20-03-2017,2.309,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50765,7,639,1,.AP.SF,0,normal,---,---,---
20-03-2017,2.309,TCP  ,OPENSTACK_NET,50765,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal,---,---,---
20-03-2017,14.578,TCP  ,EXT_SERVER,22,10001_123,1648,20,3065,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,14.578,TCP  ,10001_123,1648,EXT_SERVER,22,15,2871,1,.APRS.,0,suspicious,---,---,---
20-03-2017,123.447,TCP  ,10004_35,23856,EXT_SERVER,22,8,455,1,.APRSF,0,suspicious,---,---,---
20-03-2017,123.447,TCP  ,EXT_SERVER,22,10004_35,23856,17,8849,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,0.027,TCP  ,10081_11,59432,EXT_SERVER,3394,2,92,1,...RS.,0,suspicious,---,---,---
20-03-2017,0.027,TCP  ,EXT_SERVER,3394,10081_11,59432,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,13.043,TCP  ,EXT_SERVER,22,10001_123,4233,18,2985,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,13.043,TCP  ,10001_123,4233,EXT_SERVER,22,14,2825,1,.APRS.,0,suspicious,---,---,---
20-03-2017,15.159,TCP  ,EXT_SERVER,22,10001_123,2816,20,3065,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,15.159,TCP  ,10001_123,2816,EXT_SERVER,22,19,3071,1,.APRS.,0,suspicious,---,---,---
20-03-2017,9.376,TCP  ,10006_27,30538,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,9.376,TCP  ,EXT_SERVER,22,10006_27,30538,19,3185,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,0.066,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50780,7,561,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.066,TCP  ,OPENSTACK_NET,50780,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.064,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50781,7,1726,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.064,TCP  ,OPENSTACK_NET,50781,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.04,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63853,7,556,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.04,TCP  ,OPENSTACK_NET,63853,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.063,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63854,7,702,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.063,TCP  ,OPENSTACK_NET,63854,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.047,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63855,7,639,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.047,TCP  ,OPENSTACK_NET,63855,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal,---,---,---
20-03-2017,13.185,TCP  ,EXT_SERVER,22,10001_123,1715,18,2985,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,13.185,TCP  ,10001_123,1715,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,EXT_SERVER,2323,10085_68,26901,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,0,TCP  ,10085_68,26901,EXT_SERVER,2323,1,46,1,....S.,0,suspicious,---,---,---
20-03-2017,12.64,TCP  ,EXT_SERVER,22,10001_123,2199,18,2985,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,12.64,TCP  ,10001_123,2199,EXT_SERVER,22,13,2843,1,.APRS.,0,suspicious,---,---,---
20-03-2017,12.555,TCP  ,EXT_SERVER,22,10001_123,1441,18,2985,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,12.555,TCP  ,10001_123,1441,EXT_SERVER,22,13,2843,1,.APRS.,0,suspicious,---,---,---
20-03-2017,8.971,TCP  ,10006_27,63879,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,8.971,TCP  ,EXT_SERVER,22,10006_27,63879,19,3185,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,0,TCP  ,10060_92,16308,EXT_SERVER,23,1,46,1,....S.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,EXT_SERVER,23,10060_92,16308,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,0,TCP  ,10060_92,16308,EXT_SERVER,2323,1,46,1,....S.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,EXT_SERVER,2323,10060_92,16308,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,6.417,TCP  ,10004_35,22897,EXT_SERVER,22,7,1029,1,.APRSF,0,suspicious,---,---,---
20-03-2017,6.417,TCP  ,EXT_SERVER,22,10004_35,22897,9,4421,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,15.391,TCP  ,EXT_SERVER,22,10001_123,4801,21,3146,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,15.391,TCP  ,10001_123,4801,EXT_SERVER,22,17,3033,1,.APRS.,0,suspicious,---,---,---
20-03-2017,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63874,7,561,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.062,TCP  ,OPENSTACK_NET,63874,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63875,7,1726,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.058,TCP  ,OPENSTACK_NET,63875,EXT_SERVER,8000,5,533,1,.AP.SF,0,normal,---,---,---
20-03-2017,121.911,TCP  ,10004_35,62594,EXT_SERVER,22,8,433,1,.APRSF,0,suspicious,---,---,---
20-03-2017,121.911,TCP  ,EXT_SERVER,22,10004_35,62594,8,1485,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,14.61,TCP  ,EXT_SERVER,22,10001_123,4149,19,3077,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,14.61,TCP  ,10001_123,4149,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
20-03-2017,9.418,TCP  ,10006_27,39367,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,9.418,TCP  ,EXT_SERVER,22,10006_27,39367,19,3185,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,0,TCP  ,EXT_SERVER,5555,10086_189,42533,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,0,TCP  ,10086_189,42533,EXT_SERVER,5555,1,46,1,....S.,0,suspicious,---,---,---
20-03-2017,6.898,TCP  ,10004_35,29033,EXT_SERVER,22,8,435,1,.APRSF,0,suspicious,---,---,---
20-03-2017,6.898,TCP  ,EXT_SERVER,22,10004_35,29033,9,2550,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,10087_19,52066,EXT_SERVER,5353,1,46,1,....S.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,EXT_SERVER,5353,10087_19,52066,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,15.986,TCP  ,EXT_SERVER,22,10001_123,2802,19,3093,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,15.986,TCP  ,10001_123,2802,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
20-03-2017,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50814,7,556,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.052,TCP  ,OPENSTACK_NET,50814,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50815,7,702,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.073,TCP  ,OPENSTACK_NET,50815,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
20-03-2017,122.834,TCP  ,10004_35,15218,EXT_SERVER,22,5,262,1,.A.RS.,0,suspicious,---,---,---
20-03-2017,122.834,TCP  ,EXT_SERVER,22,10004_35,15218,6,369,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,33.466,TCP  ,10004_35,36548,EXT_SERVER,22,4,226,1,...RS.,0,suspicious,---,---,---
20-03-2017,33.466,TCP  ,EXT_SERVER,22,10004_35,36548,8,480,1,.A..S.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,10088_202,54727,EXT_SERVER,7547,1,46,1,....S.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,EXT_SERVER,7547,10088_202,54727,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,15.194,TCP  ,EXT_SERVER,22,10001_123,3696,19,3093,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,15.194,TCP  ,10001_123,3696,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
20-03-2017,7.827,TCP  ,10006_27,21117,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,7.827,TCP  ,EXT_SERVER,22,10006_27,21117,19,3185,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,11.347,TCP  ,10004_35,44325,EXT_SERVER,22,10,1589,1,.APRSF,0,suspicious,---,---,---
20-03-2017,11.347,TCP  ,EXT_SERVER,22,10004_35,44325,15,5569,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,10089_31,60919,EXT_SERVER,7547,1,46,1,....S.,0,suspicious,---,---,---
20-03-2017,0,TCP  ,EXT_SERVER,7547,10089_31,60919,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,9.183,TCP  ,EXT_SERVER,22,10012_224,46861,19,3185,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,9.183,TCP  ,10012_224,46861,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,71.486,TCP  ,10004_35,10280,EXT_SERVER,22,6,983,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,71.486,TCP  ,EXT_SERVER,22,10004_35,10280,13,7569,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,15.784,TCP  ,EXT_SERVER,22,10001_123,3977,21,3117,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,15.784,TCP  ,10001_123,3977,EXT_SERVER,22,17,3073,1,.APRS.,0,suspicious,---,---,---
20-03-2017,121.458,TCP  ,10004_35,22445,EXT_SERVER,22,4,239,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,121.458,TCP  ,EXT_SERVER,22,10004_35,22445,13,6874,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,9.324,TCP  ,EXT_SERVER,22,10012_224,55452,19,3185,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,9.324,TCP  ,10012_224,55452,EXT_SERVER,22,19,2371,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,8.408,TCP  ,EXT_SERVER,22,10012_224,34772,19,3185,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,8.408,TCP  ,10012_224,34772,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,0.074,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63910,7,702,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.074,TCP  ,OPENSTACK_NET,63910,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63911,7,556,1,.AP.SF,0,normal,---,---,---
20-03-2017,0.053,TCP  ,OPENSTACK_NET,63911,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
20-03-2017,8.079,TCP  ,10004_35,36550,EXT_SERVER,22,5,277,1,.APRSF,0,suspicious,---,---,---
20-03-2017,8.079,TCP  ,EXT_SERVER,22,10004_35,36550,6,393,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,8.645,TCP  ,EXT_SERVER,22,10012_224,38807,19,3185,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,8.645,TCP  ,10012_224,38807,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,9.919,TCP  ,EXT_SERVER,22,10012_224,42359,20,3237,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,9.919,TCP  ,10012_224,42359,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,8.86,TCP  ,10006_27,54846,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,8.86,TCP  ,EXT_SERVER,22,10006_27,54846,19,3185,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,15.043,TCP  ,EXT_SERVER,22,10001_123,4403,18,2985,1,.AP.S.,0,suspicious,---,---,---
20-03-2017,15.043,TCP  ,10001_123,4403,EXT_SERVER,22,14,2953,1,.APRS.,0,suspicious,---,---,---
20-03-2017,9.391,TCP  ,EXT_SERVER,22,10012_224,52308,19,3185,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,9.391,TCP  ,10012_224,52308,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
20-03-2017,0,TCP  ,EXT_SERVER,23,10090_207,55102,1,40,1,.A.R..,0,suspicious,---,---,---
20-03-2017,0,TCP  ,10090_207,55102,EXT_SERVER,23,1,46,1,....S.,0,suspicious,---,---,---
